backend	loaded_in_starrocks	namespace	statement_id	command	tables	source	integration_test_methods	starrocks_test_methods	starrocks_verification
starrocks	true	org.cbioportal.infrastructure.repository.starrocks.clinical_data.StarrocksClinicalDataMapper	getSampleClinicalDataByStudyViewFilter	SELECT	alteration_driver_annotation,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived,structural_variant	src/main/resources/mappers/starrocks/clinical_data/StarrocksClinicalDataMapper.xml	StarrocksClinicalTreatmentMapperTest#allClinicalEventAndTreatmentStatementsExecuteAgainstFixture	StarrocksClinicalTreatmentMapperTest#allClinicalEventAndTreatmentStatementsExecuteAgainstFixture	VERIFIED
starrocks	true	org.cbioportal.infrastructure.repository.starrocks.clinical_event.StarrocksClinicalEventMapper	getClinicalEventTypeCounts	SELECT	alteration_driver_annotation,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived,structural_variant	src/main/resources/mappers/starrocks/clinical_event/StarrocksClinicalEventMapper.xml	StarrocksClinicalTreatmentMapperTest#allClinicalEventAndTreatmentStatementsExecuteAgainstFixture	StarrocksClinicalTreatmentMapperTest#allClinicalEventAndTreatmentStatementsExecuteAgainstFixture	VERIFIED
starrocks	true	org.cbioportal.infrastructure.repository.starrocks.coexpression.StarrocksCoExpressionMapper	getCoExpressionAggregates	SELECT	gene,genetic_alteration_derived	src/main/resources/mappers/starrocks/coexpression/StarrocksCoExpressionMapper.xml	StarrocksGenomicAggregateMapperTest#allAlterationAndGenomicAggregateStatementsExecuteAgainstFixture	StarrocksGenomicAggregateMapperTest#allAlterationAndGenomicAggregateStatementsExecuteAgainstFixture	VERIFIED
starrocks	true	org.cbioportal.infrastructure.repository.starrocks.generic_assay.StarrocksGenericAssayMapper	getFilteredMolecularProfilesByAlterationType	SELECT	alteration_driver_annotation,cancer_study,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived,structural_variant	src/main/resources/mappers/starrocks/generic_assay/StarrocksGenericAssayMapper.xml	StarrocksGenomicAggregateMapperTest#allAlterationAndGenomicAggregateStatementsExecuteAgainstFixture	StarrocksGenomicAggregateMapperTest#allAlterationAndGenomicAggregateStatementsExecuteAgainstFixture	VERIFIED
starrocks	true	org.cbioportal.infrastructure.repository.starrocks.generic_assay.StarrocksGenericAssayMapper	getGenericAssayDataCountRows	SELECT	alteration_driver_annotation,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived,structural_variant	src/main/resources/mappers/starrocks/generic_assay/StarrocksGenericAssayMapper.xml	StarrocksGenomicAggregateMapperTest#allAlterationAndGenomicAggregateStatementsExecuteAgainstFixture	StarrocksGenomicAggregateMapperTest#allAlterationAndGenomicAggregateStatementsExecuteAgainstFixture	VERIFIED
starrocks	true	org.cbioportal.infrastructure.repository.starrocks.generic_assay.StarrocksGenericAssayMapper	getGenericAssayMetaByProfileIds	SELECT	generic_assay_meta_derived,generic_assay_profile_entity_derived	src/main/resources/mappers/starrocks/generic_assay/StarrocksGenericAssayMapper.xml	StarrocksGenomicAggregateMapperTest#allAlterationAndGenomicAggregateStatementsExecuteAgainstFixture	StarrocksGenomicAggregateMapperTest#allAlterationAndGenomicAggregateStatementsExecuteAgainstFixture	VERIFIED
starrocks	true	org.cbioportal.infrastructure.repository.starrocks.generic_assay.StarrocksGenericAssayMapper	getGenericAssayMetaByStableIds	SELECT	generic_assay_meta_derived	src/main/resources/mappers/starrocks/generic_assay/StarrocksGenericAssayMapper.xml	StarrocksGenomicAggregateMapperTest#allAlterationAndGenomicAggregateStatementsExecuteAgainstFixture	StarrocksGenomicAggregateMapperTest#allAlterationAndGenomicAggregateStatementsExecuteAgainstFixture	VERIFIED
starrocks	true	org.cbioportal.infrastructure.repository.starrocks.generic_assay.StarrocksGenericAssayMapper	getGenericAssayProfiles	SELECT	cancer_study,genetic_profile,reference_genome	src/main/resources/mappers/starrocks/generic_assay/StarrocksGenericAssayMapper.xml	StarrocksGenomicAggregateMapperTest#allAlterationAndGenomicAggregateStatementsExecuteAgainstFixture	StarrocksGenomicAggregateMapperTest#allAlterationAndGenomicAggregateStatementsExecuteAgainstFixture	VERIFIED
starrocks	true	org.cbioportal.infrastructure.repository.starrocks.generic_assay.StarrocksGenericAssayMapper	getGenericAssayStableIdsByProfileIds	SELECT	generic_assay_profile_entity_derived	src/main/resources/mappers/starrocks/generic_assay/StarrocksGenericAssayMapper.xml	StarrocksGenomicAggregateMapperTest#allAlterationAndGenomicAggregateStatementsExecuteAgainstFixture	StarrocksGenomicAggregateMapperTest#allAlterationAndGenomicAggregateStatementsExecuteAgainstFixture	VERIFIED
starrocks	true	org.cbioportal.infrastructure.repository.starrocks.genomic_data.StarrocksGenomicDataMapper	getCNACounts	SELECT	alteration_driver_annotation,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived,structural_variant	src/main/resources/mappers/starrocks/genomic_data/StarrocksGenomicDataMapper.xml	StarrocksGenomicAggregateMapperTest#allAlterationAndGenomicAggregateStatementsExecuteAgainstFixture	StarrocksGenomicAggregateMapperTest#allAlterationAndGenomicAggregateStatementsExecuteAgainstFixture	VERIFIED
starrocks	true	org.cbioportal.infrastructure.repository.starrocks.genomic_data.StarrocksGenomicDataMapper	getGenomicDataBinCounts	SELECT	alteration_driver_annotation,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived,structural_variant	src/main/resources/mappers/starrocks/genomic_data/StarrocksGenomicDataMapper.xml	StarrocksGenomicAggregateMapperTest#allAlterationAndGenomicAggregateStatementsExecuteAgainstFixture	StarrocksGenomicAggregateMapperTest#allAlterationAndGenomicAggregateStatementsExecuteAgainstFixture	VERIFIED
starrocks	true	org.cbioportal.infrastructure.repository.starrocks.genomic_data.StarrocksGenomicDataMapper	getMolecularProfileSampleCounts	SELECT	alteration_driver_annotation,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived,structural_variant	src/main/resources/mappers/starrocks/genomic_data/StarrocksGenomicDataMapper.xml	StarrocksGenomicAggregateMapperTest#allAlterationAndGenomicAggregateStatementsExecuteAgainstFixture	StarrocksGenomicAggregateMapperTest#allAlterationAndGenomicAggregateStatementsExecuteAgainstFixture	VERIFIED
starrocks	true	org.cbioportal.infrastructure.repository.starrocks.genomic_data.StarrocksGenomicDataMapper	getMutationCounts	SELECT	alteration_driver_annotation,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived,structural_variant	src/main/resources/mappers/starrocks/genomic_data/StarrocksGenomicDataMapper.xml	StarrocksGenomicAggregateMapperTest#allAlterationAndGenomicAggregateStatementsExecuteAgainstFixture	StarrocksGenomicAggregateMapperTest#allAlterationAndGenomicAggregateStatementsExecuteAgainstFixture	VERIFIED
starrocks	true	org.cbioportal.infrastructure.repository.starrocks.genomic_data.StarrocksGenomicDataMapper	getMutationCountsByType	SELECT	alteration_driver_annotation,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived,structural_variant	src/main/resources/mappers/starrocks/genomic_data/StarrocksGenomicDataMapper.xml	StarrocksGenomicAggregateMapperTest#allAlterationAndGenomicAggregateStatementsExecuteAgainstFixture	StarrocksGenomicAggregateMapperTest#allAlterationAndGenomicAggregateStatementsExecuteAgainstFixture	VERIFIED
starrocks	true	org.cbioportal.infrastructure.repository.starrocks.patient.StarrocksPatientMapper	getCaseListDataCounts	SELECT	alteration_driver_annotation,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived,structural_variant	src/main/resources/mappers/starrocks/patient/StarrocksPatientMapper.xml	StarrocksStudySampleMapperTest#allStudyPatientAndSampleStatementsExecuteAgainstFixture,StarrocksStudySampleRepositoryTest#patientRepositoryDelegatesCounts	StarrocksStudySampleMapperTest#allStudyPatientAndSampleStatementsExecuteAgainstFixture,StarrocksStudySampleRepositoryTest#patientRepositoryDelegatesCounts	VERIFIED
starrocks	true	org.cbioportal.infrastructure.repository.starrocks.patient.StarrocksPatientMapper	getPatientCount	SELECT	alteration_driver_annotation,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived,structural_variant	src/main/resources/mappers/starrocks/patient/StarrocksPatientMapper.xml	StarrocksStudySampleMapperTest#allStudyPatientAndSampleStatementsExecuteAgainstFixture,StarrocksStudySampleRepositoryTest#patientRepositoryDelegatesCounts	StarrocksStudySampleMapperTest#allStudyPatientAndSampleStatementsExecuteAgainstFixture,StarrocksStudySampleRepositoryTest#patientRepositoryDelegatesCounts	VERIFIED
starrocks	true	org.cbioportal.infrastructure.repository.starrocks.sample.StarrocksSampleMapper	getDetailedSamples	SELECT	cancer_study,patient,reference_genome,sample_derived	src/main/resources/mappers/starrocks/sample/StarrocksSampleMapper.xml	StarrocksStudySampleMapperTest#allStudyPatientAndSampleStatementsExecuteAgainstFixture,StarrocksStudySampleRepositoryTest#sampleRepositorySelectsProjectionAndCalculatesOffset	StarrocksStudySampleMapperTest#allStudyPatientAndSampleStatementsExecuteAgainstFixture,StarrocksStudySampleRepositoryTest#sampleRepositorySelectsProjectionAndCalculatesOffset	VERIFIED
starrocks	true	org.cbioportal.infrastructure.repository.starrocks.sample.StarrocksSampleMapper	getDetailedSamplesBySampleListIds	SELECT	cancer_study,patient,reference_genome,sample_derived,sample_list,sample_list_list	src/main/resources/mappers/starrocks/sample/StarrocksSampleMapper.xml	StarrocksStudySampleMapperTest#allStudyPatientAndSampleStatementsExecuteAgainstFixture	StarrocksStudySampleMapperTest#allStudyPatientAndSampleStatementsExecuteAgainstFixture	VERIFIED
starrocks	true	org.cbioportal.infrastructure.repository.starrocks.sample.StarrocksSampleMapper	getFilteredSamples	SELECT	alteration_driver_annotation,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived,structural_variant	src/main/resources/mappers/starrocks/sample/StarrocksSampleMapper.xml	StarrocksGenomicAggregateMapperTest#allAlterationAndGenomicAggregateStatementsExecuteAgainstFixture,StarrocksResidualStudyViewFilterMapperTest#residualFilterFamiliesExecuteAgainstRealStarrocks,StarrocksStudySampleMapperTest#allStudyPatientAndSampleStatementsExecuteAgainstFixture	StarrocksGenomicAggregateMapperTest#allAlterationAndGenomicAggregateStatementsExecuteAgainstFixture,StarrocksResidualStudyViewFilterMapperTest#residualFilterFamiliesExecuteAgainstRealStarrocks,StarrocksStudySampleMapperTest#allStudyPatientAndSampleStatementsExecuteAgainstFixture	VERIFIED
starrocks	true	org.cbioportal.infrastructure.repository.starrocks.sample.StarrocksSampleMapper	getMetaSamples	SELECT	sample_derived	src/main/resources/mappers/starrocks/sample/StarrocksSampleMapper.xml	StarrocksStudySampleMapperTest#allStudyPatientAndSampleStatementsExecuteAgainstFixture	StarrocksStudySampleMapperTest#allStudyPatientAndSampleStatementsExecuteAgainstFixture	VERIFIED
starrocks	true	org.cbioportal.infrastructure.repository.starrocks.sample.StarrocksSampleMapper	getMetaSamplesBySampleListIds	SELECT	sample_derived,sample_list,sample_list_list	src/main/resources/mappers/starrocks/sample/StarrocksSampleMapper.xml	StarrocksStudySampleMapperTest#allStudyPatientAndSampleStatementsExecuteAgainstFixture	StarrocksStudySampleMapperTest#allStudyPatientAndSampleStatementsExecuteAgainstFixture	VERIFIED
starrocks	true	org.cbioportal.infrastructure.repository.starrocks.sample.StarrocksSampleMapper	getSample	SELECT	cancer_study,patient,reference_genome,sample_derived	src/main/resources/mappers/starrocks/sample/StarrocksSampleMapper.xml	StarrocksStudySampleMapperTest#allStudyPatientAndSampleStatementsExecuteAgainstFixture	StarrocksStudySampleMapperTest#allStudyPatientAndSampleStatementsExecuteAgainstFixture	VERIFIED
starrocks	true	org.cbioportal.infrastructure.repository.starrocks.sample.StarrocksSampleMapper	getSampleCount	SELECT	alteration_driver_annotation,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived,structural_variant	src/main/resources/mappers/starrocks/sample/StarrocksSampleMapper.xml	StarrocksResidualStudyViewFilterMapperTest#residualFilterFamiliesExecuteAgainstRealStarrocks,StarrocksStudySampleMapperTest#allStudyPatientAndSampleStatementsExecuteAgainstFixture	StarrocksResidualStudyViewFilterMapperTest#residualFilterFamiliesExecuteAgainstRealStarrocks,StarrocksStudySampleMapperTest#allStudyPatientAndSampleStatementsExecuteAgainstFixture	VERIFIED
starrocks	true	org.cbioportal.infrastructure.repository.starrocks.sample.StarrocksSampleMapper	getSamples	SELECT	sample_derived	src/main/resources/mappers/starrocks/sample/StarrocksSampleMapper.xml	StarrocksStudySampleMapperTest#allStudyPatientAndSampleStatementsExecuteAgainstFixture,StarrocksStudySampleRepositoryTest#sampleRepositorySelectsProjectionAndCalculatesOffset	StarrocksStudySampleMapperTest#allStudyPatientAndSampleStatementsExecuteAgainstFixture,StarrocksStudySampleRepositoryTest#sampleRepositorySelectsProjectionAndCalculatesOffset	VERIFIED
starrocks	true	org.cbioportal.infrastructure.repository.starrocks.sample.StarrocksSampleMapper	getSamplesBySampleListIds	SELECT	sample_derived,sample_list,sample_list_list	src/main/resources/mappers/starrocks/sample/StarrocksSampleMapper.xml	StarrocksStudySampleMapperTest#allStudyPatientAndSampleStatementsExecuteAgainstFixture	StarrocksStudySampleMapperTest#allStudyPatientAndSampleStatementsExecuteAgainstFixture	VERIFIED
starrocks	true	org.cbioportal.infrastructure.repository.starrocks.sample.StarrocksSampleMapper	getSummarySamples	SELECT	sample_derived	src/main/resources/mappers/starrocks/sample/StarrocksSampleMapper.xml	StarrocksStudySampleMapperTest#allStudyPatientAndSampleStatementsExecuteAgainstFixture	StarrocksStudySampleMapperTest#allStudyPatientAndSampleStatementsExecuteAgainstFixture	VERIFIED
starrocks	true	org.cbioportal.infrastructure.repository.starrocks.sample.StarrocksSampleMapper	getSummarySamplesBySampleListIds	SELECT	sample_derived,sample_list,sample_list_list	src/main/resources/mappers/starrocks/sample/StarrocksSampleMapper.xml	StarrocksStudySampleMapperTest#allStudyPatientAndSampleStatementsExecuteAgainstFixture,StarrocksStudySampleRepositoryTest#sampleRepositorySelectsProjectionAndCalculatesOffset	StarrocksStudySampleMapperTest#allStudyPatientAndSampleStatementsExecuteAgainstFixture,StarrocksStudySampleRepositoryTest#sampleRepositorySelectsProjectionAndCalculatesOffset	VERIFIED
starrocks	true	org.cbioportal.infrastructure.repository.starrocks.treatment.StarrocksTreatmentMapper	getPatientTreatmentCounts	SELECT	alteration_driver_annotation,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived,structural_variant	src/main/resources/mappers/starrocks/treatment/StarrocksTreatmentMapper.xml	StarrocksClinicalTreatmentMapperTest#allClinicalEventAndTreatmentStatementsExecuteAgainstFixture	StarrocksClinicalTreatmentMapperTest#allClinicalEventAndTreatmentStatementsExecuteAgainstFixture	VERIFIED
starrocks	true	org.cbioportal.infrastructure.repository.starrocks.treatment.StarrocksTreatmentMapper	getPatientTreatments	SELECT	alteration_driver_annotation,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived,structural_variant	src/main/resources/mappers/starrocks/treatment/StarrocksTreatmentMapper.xml	StarrocksClinicalTreatmentMapperTest#allClinicalEventAndTreatmentStatementsExecuteAgainstFixture	StarrocksClinicalTreatmentMapperTest#allClinicalEventAndTreatmentStatementsExecuteAgainstFixture	VERIFIED
starrocks	true	org.cbioportal.infrastructure.repository.starrocks.treatment.StarrocksTreatmentMapper	getSampleTreatmentRows	SELECT	alteration_driver_annotation,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived,structural_variant	src/main/resources/mappers/starrocks/treatment/StarrocksTreatmentMapper.xml	StarrocksClinicalTreatmentMapperTest#allClinicalEventAndTreatmentStatementsExecuteAgainstFixture	StarrocksClinicalTreatmentMapperTest#allClinicalEventAndTreatmentStatementsExecuteAgainstFixture	VERIFIED
starrocks	true	org.cbioportal.infrastructure.repository.starrocks.treatment.StarrocksTreatmentMapper	getTotalSampleTreatmentCounts	SELECT	alteration_driver_annotation,clinical_data_derived,clinical_event_data_derived,gene_panel_to_gene_derived,generic_assay_data_derived,genetic_alteration_derived,genetic_profile,genomic_event_derived,sample_derived,sample_list,sample_list_list,sample_profile,sample_to_gene_panel_derived,structural_variant	src/main/resources/mappers/starrocks/treatment/StarrocksTreatmentMapper.xml	StarrocksClinicalTreatmentMapperTest#allClinicalEventAndTreatmentStatementsExecuteAgainstFixture	StarrocksClinicalTreatmentMapperTest#allClinicalEventAndTreatmentStatementsExecuteAgainstFixture	VERIFIED
